best,average,min,species,neurons,links
1642.0,74.84,-758.0,1,28,18
2622.0,764.79,-791.0,1,28,19
2272.0,1105.96,-748.0,1,28,19
3096.0,1436.16,-626.0,1,28,19
2727.0,1506.29,-198.0,1,28,19
3152.0,1728.62,-203.0,1,28,19
3122.0,1608.83,-663.0,1,28,20
3072.0,1525.99,-678.0,3,28,20
2692.0,1215.91,-658.0,4,28,20
2552.0,1496.62,-560.0,4,28,20
2662.0,1561.62,-468.0,4,28,20
2982.0,1532.22,-469.0,6,28,20
2462.0,1290.96,-553.0,8,28,20
2877.0,1461.11,-358.0,10,30,22
2672.0,1587.14,-648.0,10,29,21
2962.0,1678.42,-263.0,11,29,22
3132.0,1648.15,-523.0,7,31,22
2912.0,1652.16,-593.0,10,31,22
2842.0,1670.03,-638.0,9,30,21
3007.0,1647.55,-326.0,9,30,21
2797.0,1729.99,-533.0,11,35,29
2672.0,1580.03,132.0,11,29,23
3097.0,1653.97,-533.0,10,31,22
2622.0,1638.82,-395.0,10,33,29
2752.0,1754.99,-412.0,10,29,23
3022.0,1654.82,-369.0,10,29,23
2807.0,1599.04,-582.0,9,32,29
2752.0,1465.43,-572.0,9,32,28
3047.0,1599.04,-423.0,8,32,29
2657.0,1565.56,-537.0,8,35,29
2672.0,1725.75,42.0,8,32,26
2942.0,1651.11,-743.0,8,32,26
3017.0,1727.02,-233.0,8,31,22
3582.0,1738.63,-213.0,6,31,22
2911.0,1685.8,-248.0,6,30,22
2497.0,1540.08,-399.0,6,30,22
2552.0,1607.76,-63.0,7,31,24
3207.0,1581.58,-663.0,7,33,30
2692.0,1672.91,182.0,7,32,24
2847.0,1671.93,-63.0,7,32,24
2937.0,1727.74,-83.0,7,30,23
2857.0,1691.06,-688.0,7,33,30
2582.0,1745.22,-453.0,7,36,31
2677.0,1735.03,-458.0,7,36,31
2827.0,1709.99,-418.0,7,36,31
2877.0,1724.35,197.0,7,36,31
2997.0,1809.7,222.0,7,36,31
3132.0,1894.17,252.0,7,32,24
2952.0,1758.8,-258.0,7,32,24
2677.0,1712.59,-712.0,7,36,34
2797.0,1817.6,-288.0,7,36,34
2547.0,1854.79,-8.0,7,36,34
2947.0,1788.32,-278.0,8,36,31
2792.0,1767.81,-22.0,8,36,31
2717.0,1800.41,-663.0,8,39,42
3337.0,1959.8,143.0,8,30,26
2862.0,1964.29,482.0,8,36,34
2732.0,1885.43,552.0,9,33,28
2752.0,1852.61,-583.0,9,39,42
2832.0,1837.92,332.0,9,32,25
3027.0,1831.89,27.0,9,32,25
3407.0,1903.19,260.0,9,36,34
3052.0,1743.66,-218.0,9,39,42
2997.0,1869.25,199.0,9,37,40
3112.0,1824.54,-383.0,9,37,40
2717.0,1825.81,362.0,9,37,40
3002.0,1865.24,-185.0,9,33,26
2847.0,1905.83,336.0,9,33,26
3237.0,1844.84,40.0,9,36,34
2947.0,1923.63,107.0,9,31,28
2997.0,1858.21,172.0,9,31,28
3402.0,1989.27,15.0,10,39,42
3162.0,1816.58,-78.0,10,38,44
2862.0,1854.75,-558.0,10,33,25
3007.0,1938.28,787.0,10,31,28
3367.0,1827.8,57.0,10,31,28
3397.0,1953.89,211.0,10,37,40
2892.0,1813.43,397.0,10,39,42
3152.0,1813.5,170.0,10,31,28
3057.0,1753.9,141.0,9,37,41
3292.0,1865.55,-3.0,10,33,26
2937.0,1974.07,277.0,9,39,42
3132.0,1783.0,-558.0,9,31,29
2927.0,1967.3,1007.0,8,31,29
3097.0,1938.97,97.0,8,37,34
3002.0,1872.7,-63.0,8,37,42
2817.0,1911.59,196.0,8,39,42
2792.0,1833.33,692.0,9,32,30
3177.0,1971.55,-8.0,9,37,42
2952.0,1875.3,362.0,9,32,30
3207.0,1834.64,422.0,9,38,35
3332.0,1826.35,517.0,8,32,30
3052.0,1827.72,22.0,9,37,43
2772.0,1836.5,-68.0,9,32,30
3142.0,1937.79,1007.0,9,38,35
3052.0,1917.71,-28.0,9,41,54
3092.0,1894.14,-529.0,9,41,54
3027.0,1823.65,-133.0,9,42,55
2917.0,1944.96,298.0,8,39,45
3147.0,1865.74,330.0,8,39,42
3137.0,1862.72,-198.0,8,33,27
2917.0,1823.41,367.0,8,40,49
3172.0,1914.75,13.0,8,32,29
2982.0,1898.4,-158.0,8,33,27
2817.0,1769.2,-518.0,8,32,29
3137.0,1869.15,-173.0,8,33,27
3222.0,1971.11,792.0,8,41,55
2987.0,1936.78,-657.0,8,32,29
3007.0,1996.9,137.0,8,32,29
3252.0,1965.83,-462.0,8,41,55
3487.0,2023.31,-531.0,8,32,29
2992.0,1931.32,72.0,8,40,44
3497.0,1992.29,172.0,8,41,55
3152.0,1913.42,-377.0,8,32,29
3107.0,1897.24,177.0,7,32,29
2927.0,1790.5,-464.0,7,33,27
3647.0,1981.34,142.0,7,42,56
3362.0,1811.76,-511.0,7,42,56
3437.0,1936.23,-50.0,7,42,56
2902.0,1948.64,-38.0,6,42,56
3152.0,1848.1,452.0,6,42,56
3412.0,1936.69,142.0,6,33,27
3117.0,2012.31,307.0,6,41,56
3062.0,1981.5,282.0,6,42,56
3317.0,2026.85,497.0,5,32,29
3082.0,1976.58,369.0,5,42,56
3062.0,1915.88,87.0,5,32,29
3112.0,1989.74,572.0,5,42,56
3357.0,1958.85,467.0,5,42,56
3072.0,1957.74,407.0,5,33,28
2962.0,1912.78,42.0,5,32,29
3251.0,1980.43,162.0,5,35,41
3226.0,1935.98,592.0,5,35,41
2837.0,1917.38,252.0,5,42,56
3156.0,1973.8,42.0,5,35,41
3352.0,2017.74,-8.0,5,33,30
3102.0,1982.71,580.0,5,33,29
2962.0,2058.86,293.0,6,33,29
3187.0,1916.74,-218.0,6,33,29
3186.0,1975.81,612.0,6,35,42
3157.0,1867.19,-173.0,6,42,56
3432.0,1938.42,-33.0,6,35,42
3177.0,1873.94,627.0,5,33,29
3147.0,1787.61,-525.0,5,42,56
3172.0,2054.85,607.0,5,33,29
3037.0,2018.86,437.0,5,33,31
3112.0,1982.7,357.0,5,42,56
3232.0,2009.64,627.0,5,35,42
3497.0,2049.35,-288.0,5,42,56
3082.0,2063.15,-509.0,5,33,30
3206.0,1974.46,-253.0,5,35,41
3627.0,2055.69,792.0,5,42,56
3522.0,2102.81,-72.0,5,42,56
3272.0,1987.0,222.0,5,33,32
2997.0,2016.68,357.0,5,33,30
3282.0,2007.18,71.0,5,42,55
3067.0,1914.81,612.0,5,42,55
3167.0,2030.47,-223.0,6,33,32
2842.0,1911.56,507.0,7,35,41
2757.0,1872.77,428.0,7,33,32
3337.0,1958.73,173.0,7,33,30
2967.0,1873.98,-153.0,7,42,56
3437.0,2011.37,632.0,5,35,42
3307.0,1949.82,-86.0,6,33,30
2852.0,1947.38,2.0,6,42,56
3137.0,2133.57,-360.0,6,43,73
3172.0,2132.29,360.0,6,47,91
3742.0,2149.32,-98.0,6,35,42
3142.0,1977.51,467.0,6,43,73
3412.0,1967.15,239.0,5,47,92
3397.0,1959.5,40.0,5,43,73
3412.0,2040.56,404.0,5,43,73
3284.0,2060.68,-56.0,5,43,58
3152.0,2029.95,-80.0,5,43,73
3777.0,1964.34,207.0,5,43,73
3432.0,2109.25,762.0,5,43,59
3122.0,1985.02,247.0,5,35,41
3087.0,2007.04,402.0,5,35,41
2912.0,1973.28,52.0,5,43,73
3017.0,2011.65,-758.0,5,43,74
3297.0,2158.49,417.0,5,43,74
3412.0,2148.4,227.0,5,43,74
3092.0,2135.41,287.0,5,44,76
3297.0,2125.41,-228.0,5,43,72
3022.0,2079.23,646.0,5,48,96
3402.0,2052.42,687.0,5,35,41
3082.0,2127.12,762.0,5,35,41
3252.0,2168.83,578.0,5,35,41
3359.0,2067.39,227.0,5,48,96
3296.0,2067.95,152.0,5,35,41
3192.0,2190.47,225.0,5,35,41
3592.0,2040.48,577.0,5,48,96
3162.0,2003.29,267.0,5,43,61
3337.0,1886.92,371.0,5,44,76
3127.0,1919.82,77.0,5,43,72
3322.0,2074.18,-66.0,5,48,96
3042.0,2064.26,49.0,5,44,76
3347.0,2058.23,-67.0,5,48,96
3217.0,2042.97,97.0,5,43,72
3102.0,2122.85,607.0,5,44,76
3512.0,2096.66,283.0,5,48,96
3292.0,2218.57,-135.0,5,48,97
3412.0,2198.78,192.0,5,44,76
3332.0,2079.56,141.0,5,44,76
3312.0,2058.59,632.0,6,48,97
3347.0,1873.34,-308.0,6,45,77
3227.0,1969.15,-508.0,6,45,77
3477.0,2039.13,497.0,6,48,98
3342.0,2007.09,303.0,6,43,74
3152.0,2047.64,512.0,6,43,63
3212.0,2014.16,-158.0,6,48,98
3277.0,2032.68,622.0,6,48,98
3582.0,2152.24,117.0,6,48,98
3352.0,2127.28,897.0,6,48,98
3212.0,1969.57,-123.0,6,48,98
3547.0,2066.74,592.0,6,48,98
3347.0,1996.15,-3.0,6,48,98
3437.0,2134.73,-24.0,6,48,98
3482.0,2005.87,-188.0,6,48,98
3222.0,2064.26,227.0,6,48,98
3781.0,1949.69,372.0,5,48,98
3302.0,1965.54,-53.0,5,36,43
3387.0,2024.54,27.0,5,45,77
3297.0,1983.98,167.0,5,48,98
3148.0,2022.55,-377.0,5,45,77
3052.0,1919.57,-474.0,5,36,44
3472.0,2062.63,27.0,5,48,98
3332.0,2090.78,1062.0,4,45,77
3292.0,2025.55,-460.0,4,48,98
3532.0,2015.95,-119.0,4,45,77
3037.0,2007.49,-558.0,4,45,77
3152.0,2085.92,-352.0,4,43,75
3552.0,2047.37,647.0,4,45,77
3317.0,2107.77,102.0,4,45,76
3587.0,2126.73,192.0,4,45,76
3157.0,2101.14,607.0,4,43,74
3127.0,2122.01,337.0,4,45,76
3062.0,2141.72,-310.0,4,43,75
3247.0,1991.1,292.0,4,43,75
3512.0,2010.47,12.0,4,45,76
3342.0,2077.12,-605.0,5,45,76
3367.0,1912.43,262.0,5,43,76
3467.0,1910.48,767.0,5,45,76
3107.0,1856.66,-38.0,5,43,76
3272.0,1982.19,87.0,5,43,76
3097.0,2085.35,85.0,6,43,76
3332.0,2078.92,532.0,6,49,101
3262.0,2078.3,317.0,6,45,76
3167.0,2131.92,372.0,6,43,76
3287.0,2120.38,482.0,6,43,75
3667.0,2150.5,367.0,6,43,76
3132.0,2055.38,479.0,6,43,76
3482.0,2101.61,532.0,6,43,75
3777.0,2189.21,367.0,6,43,75
3297.0,2082.67,811.0,6,45,79
3372.0,2095.03,483.0,6,49,103
3157.0,2076.83,370.0,6,45,79
3487.0,2173.04,159.0,6,49,103
3157.0,2224.78,-208.0,6,45,79
3182.0,2104.56,713.0,6,48,100
3477.0,2184.15,417.0,6,45,79
3252.0,2163.41,874.0,6,48,100
3057.0,2147.41,634.0,6,43,75
3132.0,2103.18,-104.0,6,47,94
3107.0,2064.96,442.0,6,49,104
3287.0,2159.79,642.0,6,49,104
2912.0,2085.33,730.0,6,43,75
3172.0,2030.44,152.0,6,49,105
3092.0,2091.46,897.0,7,46,80
3212.0,2009.85,-518.0,6,48,100
3217.0,2028.93,236.0,6,49,105
3262.0,2085.35,117.0,6,43,75
3152.0,2153.43,672.0,6,49,105
3642.0,2226.67,693.0,5,47,95
3092.0,2198.11,222.0,5,49,105
3332.0,2264.14,101.0,5,43,75
3212.0,2230.57,-499.0,5,47,95
3237.0,1935.76,462.0,5,50,113
3187.0,2270.27,1077.0,5,43,75
3362.0,2265.82,1057.0,5,49,105
3277.0,2189.6,-293.0,5,49,105
3282.0,2226.63,682.0,5,49,105
3077.0,2278.48,419.0,5,43,75
